product_id,handle,title,status,vendor,collections,variant_ids,skus
8150032744698,mini-violin-alarm-clock-pen-holder-for-home-decorations,Violin Alarm Clock & Pen Holder - Vintage Style Analog Desk Decor ~5225,ACTIVE,LEDSone UK Ltd,recommended-products-seguno|new-arrivals|new-collection|catalog_others|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|clocks|all_products|under-25|all-products-1|best-deals|hot-picks|modern-home-lights|top-products|lights-parts|for-shopify-performance-tracking|home-improvement-products,45063918289146|45063918321914|45063918354682,CKVOFG|CKVOBC|CKVOBY
8150064824570,primary-school-retro-three-wheeler-shaped-alarm-clock-for-home,Unique Design Modern Three Wheeler Clock Gift~5226,ACTIVE,LEDSone UK Ltd,recommended-products-seguno|new-arrivals|new-collection|catalog_others|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|clocks|all_products|under-25|all-products-1|best-deals|value-light|shop-lighting|modern-home-lights|top-products|for-shopify-performance-tracking|ph-products|home-improvement-products,45064072364282|45064072397050|45064072429818,CKTCFG|CKTCBC|CKTCBY
8150185541882,table-trumpet-style-alarm-clock-for-home-decoration,"Vintage Trumpet Alarm Clocks: Small, Stylish & Wakes You Up! ~5227",ACTIVE,LEDSone UK Ltd,recommended-products-seguno|new-arrivals|new-collection|catalog_others|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|clocks|all_products|under-25|all-products-1|top-products|for-shopify-performance-tracking|lighting-accessories,45065764831482|45065764864250|45065764897018,CKMIBY|CKMIYB|CKMIYB
8150225977594,bicycle-shaped-resin-table-clock-retro-creative-decoration,Bicycle Shaped Resin Table Clock metal – Retro Analog~5228,ACTIVE,LEDSone UK Ltd,recommended-products-seguno|new-arrivals|new-collection|catalog_others|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|clocks|all_products|under-25|all-products-1|home-lighting-sale-uk|top-products|for-shopify-performance-tracking|elegant-collectives,45066327851258|45066327884026|45066327916794,CKBYBY|CKBYFG|CKBYBC
8150829039866,animated-rooster-eat-rice-table-desk-alarm-clock,Unique Classic Alarm Clocks with Animated Pecking Chicken Theme~5229,ACTIVE,LEDSone UK Ltd,all-products-1|modern-shine-lighting|for-shopify-performance-tracking,45071765569786,CKRODCSN
8150845260026,design-twin-bell-alarm-clock-battery-operated-bedside-clock,Loud Twin Bell Alarm Clocks - No More Oversleeping (Silent Ticks)~5230,ACTIVE,LEDSone UK Ltd,all-products-1|for-shopify-performance-tracking,45071846244602|45071846277370|45071846310138,CKTBDCGR|CKTBDCBL|CKTBDCRE
8151692247290,plastic-mailing-bags-postage-bag-strong-bag,Strong Bag Parcel Packing Plastic Mailing Bags Postage Bag ~4271,ACTIVE,LEDSone UK Ltd,home-and-garden|mail-bags|all-products-1|best-deals|value-light|hot-picks|shop-lighting|modern-home-lights|shining-radiance|for-shopify-performance-tracking,45076999930106|45076999995642|45077000028410|45077000061178|45077000126714|45077000159482|45077000225018|45077000257786,CRSFDUMMYSKU1|CRSFDUMMYSKU12PK|CRSFDUMMYSKU15PK|MBEX1730BMFPK|MBEX1730BMNPK|MBEX1730BMPPK|MBEX1730BMQPK|MBEX1730BMRPK
8151696212218,alarm-clock-ticking-table-and-wall-clock,Retro Alarm Clock Analog Time Display Table Wall Mount~5233,ACTIVE,LEDSone UK Ltd,recommended-products-seguno|new-arrivals|new-collection|catalog_others|capture-15-offer-if-you-order-more-than-50-quantity|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|all_products|under-25|all-products-1|value-light|top-products|for-shopify-performance-tracking|lighting-accessories,45076943929594,CKRODWRE
8151806836986,alarm-clock-5-inch-ticking-bedside-student-children-cute-clock,"Small Alarm Analog Clocks for Students & Children (Bedside, Cute Design) ~5234",ACTIVE,LEDSone UK Ltd,all-products-1|stylish-lighting-fixtures|for-shopify-performance-tracking,45225671819514|45225671721210|45225671753978|45225671786746|45225671852282,CKSQDWRE|CKSQDWYE|CKSQDWGY|CKSQDWLG|CKSQDWBM
8151837507834,cotton-foldable-laundry-basket-organizer-for-dirty-clothes-5236,2-Pack Kids' Laundry Baskets for nursery or bedroom ~5235,ACTIVE,LEDSone UK Ltd,recommended-products-seguno|new-arrivals|new-collection|catalog_others|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|home-and-garden|bathroom-accessories|laundry-bags|all_products|under-25|all-products-1|best-deals|value-light|luxury-lighting-collection|hot-picks|shop-lighting|modern-home-lights|radiant-illumination|shining-radiance|top-products|lights-parts|for-shopify-performance-tracking|home-improvement-products,45077920252154|45077920284922|45077920317690,LBT1DSGR2PK|LBT1RBYE2PK|LBT1ZEYE2PK
8151932469498,plastic-mailing-bags-postage-bag-strong-bag-1,Heavy Duty Black Mailing Bags | Strong ~5237,ACTIVE,LEDSone UK Ltd,home-and-garden|mail-bags|all-products-1|shop-lighting|for-shopify-performance-tracking,45079129325818|45079129391354|45079129424122|45079129456890|45079129489658|45079129522426|45079129555194|45079129587962|45079129620730,CRSFDUMMYSKU1|CRSFDUMMYSKU12PK|CRSFDUMMYSKU13PK|CRSFDUMMYSKU15PK|MBEX2030BMFPK|MBEX2030BMNPK|MBEX2030BMPPK|MBEX2030BMQPK|MBEX2030BMRPK
8151983456506,2-pack-foldable-laundry-basket-organizer-for-dirty-clothes-5236,2 Pack Black & White Laundry Bag Large ~5238,ACTIVE,LEDSone UK Ltd,recommended-products-seguno|new-arrivals|new-collection|catalog_others|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|home-and-garden|bathroom-accessories|laundry-bags|all_products|under-25|all-products-1|best-deals|shop-lighting|modern-home-lights|top-products|for-shopify-performance-tracking|home-improvement-products,45079830528250|45079830561018,LBT2PTBM2PK|LBT2PTWH2PK
8152024121594,plastic-mailing-bags-postage-bag-strong-bag-5239,Postage Mailing Plastic Bag Strong Bag~5239,ACTIVE,LEDSone UK Ltd,recommended-products-seguno|new-arrivals|new-collection|sale|catalog_others|capture-15-offer-if-you-order-more-than-50-quantity|uk-express-delivery|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|home-and-garden|best-offers-products|packing-items|mail-bags|all_products|all-products-1|top-products|for-shopify-performance-tracking,45080105287930|45080105320698|45080105353466|45080105386234|45080105419002|45080105451770|45080105484538|45080105517306|45080105550074,CRSFDUMMYSKU|CRSFDUMMYSKU2PK|CRSFDUMMYSKU3PK|CRSFDUMMYSKU5PK|MBEX3245BMFPK|MBEX3245BMNPK|MBEX3245BMPPK|MBEX3245BMQPK|MBEX3245BMRPK
8152114168058,blue-strip-sign-back-light-dc-12v-ip67-smd-injection-led-module-light,Blue LED Module 12V IP67 Waterproof 1.5W Sign Backlight~5240,ACTIVE,LEDSone UK Ltd,recommended-products-seguno|new-arrivals|new-collection|sale|catalog_others|capture-15-offer-if-you-order-more-than-50-quantity|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|best-offers-products|bselltm|15-off-1|all_products|bsell-06|under-25|all-products-1|top-products|for-shopify-performance-tracking|elegant-collectives|electrical-lighting,45094061965562|45080848990458|45080849055994|45080849121530,IMBL|IMBLAPK|IMBLCPK|IMBLFPK
8152114331898,plastic-mailing-bags-postage-bag-strong-bag-5238,Plastic Mailing Bags Postage Bag Strong Bag~5241,ACTIVE,LEDSone UK Ltd,home-and-garden|mail-bags|all-products-1|for-shopify-performance-tracking,45081167331578|45081167364346|45081167397114|45081167429882|45081167462650|45081167495418|45081167528186|45081167560954|45081167593722,CRSFDUMMYSKU1|CRSFDUMMYSKU12PK|CRSFDUMMYSKU13PK|CRSFDUMMYSKU15PK|MBEX2535BMFPK|MBEX2535BMNPK|MBEX2535BMPPK|MBEX2535BMQPK|MBEX2535BMRPK
8152158732538,led-modules-red-smd-injection-light,LED Module IP67 12V Red Light SMD Injection Strip Light ~5242,ACTIVE,LEDSone UK Ltd,led-modules|15-off-1|bsell-06|drivers-module|all-products-1|best-deals|home-lighting-sale-uk|for-shopify-performance-tracking|best-sellers|industrial-lighting|led-drivers-led-modules,45094086476026|45081224184058|45081224216826|45081224249594,IMRE|IMREAPK|IMRECPK|IMREFPK
8152187732218,black-poly-mailers-plastic,Black Poly Mailers Plastic Self-Sealing Envelope~5243,ACTIVE,LEDSone UK Ltd,home-and-garden|mail-bags|all-products-1|for-shopify-performance-tracking,45081615958266|45081615991034|45081616023802|45081616056570|45081616089338|45081616122106|45081616154874,CRSFDUMMYSKU1|CRSFDUMMYSKU12PK|MBEX2842BMFPK|MBEX2842BMNPK|MBEX2842BMPPK|MBEX2842BMQPK|MBEX2842BMRPK
8152219386106,dc-12v-ip67-led-modules-smd-injection-light-waterproof-led-strip,Cool White IP67 12V LED Module Injection with Tape ~5244,ACTIVE,LEDSone UK Ltd,recommended-products-seguno|new-arrivals|new-collection|catalog_others|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|top-sell-2021|led-modules|best-products-24-s|slow-move|bselltm|15-off-1|all_products|bsell-06|drivers-module|under-25|all-products-1|most-popular-trending-products|best-deals|hot-picks|modern-home-lights|home-lighting-collection|designer-lighting-collection|ninc-products|top-products|lights-parts|power-converter|for-shopify-performance-tracking|home-improvement-products|led-drivers-led-modules|commercial-lighting-for-restaurants-uk,45094162432250|45081741132026|45081741164794|45081741197562,IMCW|IMCWAPK|IMCWCPK|IMCWFPK
8152263491834,super-bright-led-green-strip-modules,Green LED Module 12V 1.5W High Intensity IP67 Waterproof~5245,ACTIVE,LEDSone UK Ltd,recommended-products-seguno|new-arrivals|new-collection|catalog_others|capture-15-offer-if-you-order-more-than-50-quantity|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|led-modules|15-off-1|all_products|drivers-module|under-25|all-products-1|home-lighting-sale-uk|top-products|for-shopify-performance-tracking|led-pixel-lights-and-accessory|lighting-accessories|led-drivers-led-modules,45094101254394|45082176782586|45082176815354|45082176880890,IMGR|IMGRAPK|IMGRCPK|IMGRFPK
8152305729786,rgb-12v-smd-led-module-lights-ip65-waterproof-led-strips,12V RGB LED Module Lights IP67 Waterproof| Low Voltage Injection Strip~5246,ACTIVE,LEDSone UK Ltd,recommended-products-seguno|new-arrivals|new-collection|catalog_others|capture-15-offer-if-you-order-more-than-50-quantity|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|top-sell-2021|led-modules|best-products-24-s|bselltm|15-off-1|all_products|bsell-06|drivers-module|under-25|all-products-1|most-popular-trending-products|modern-lighting-fixtures|stylish-lighting-fixtures|top-products|for-shopify-performance-tracking|lighting-collection|elegant-collectives|led-pixel-lights-and-accessory|led-drivers-led-modules,45094122684666|45082682032378|45082682065146|45082682097914,IMRG|IMRGAPK|IMRGCPK|IMRGFPK
8153159303418,portable-plastic-thick-zipper-document-storage-waterproof-bag-5247,Portable Plastic Thick Zipper Document Storage Waterproof Bag~5247,ACTIVE,LEDSone UK Ltd,home-and-garden|clear-bag|all-products-1|for-shopify-performance-tracking|industrial-vintage-lighting,45088339001594|45088365510906|45088365543674,FCBRBA4APGPK|FCBRBA5APGPK|FCBRBA6APGPK
8153771966714,plastic-mailing-bags-postage-bag-strong-bag-5248,Strong Plastic Mailing Bags Postage Bag ~5248,ACTIVE,LEDSone UK Ltd,recommended-products-seguno|new-arrivals|new-collection|sale|catalog_others|uk-express-delivery|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|home-and-garden|best-offers-products|packing-items|mail-bags|all_products|under-25|all-products-1|best-deals|value-light|illuminate-your-space-the-ultimate-light-collection|shop-lighting|modern-home-lights|top-products|for-shopify-performance-tracking|home-improvement-products,45089396162810|45089396261114|45089396293882|45089396326650|45089396359418|45089396392186|45089396424954|45089396457722,CRSFDUMMYSKU1|CRSFDUMMYSKU12PK|CRSFDUMMYSKU13PK|MBEX3545BMFPK|MBEX3545BMNPK|MBEX3545BMPPK|MBEX3545BMQPK|MBEX3545BMRPK
8154257228026,plastic-mailing-bags-postage-bag-strong-bag-5250,"Large Black Polyethylene Mailing Bags, 40x55cm, Waterproof, Self-Adhesive~5249",ACTIVE,LEDSone UK Ltd,recommended-products-seguno|new-arrivals|new-collection|catalog_others|capture-15-offer-if-you-order-more-than-50-quantity|uk-express-delivery|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|home-and-garden|packing-items|mail-bags|all_products|all-products-1|top-products|for-shopify-performance-tracking|industrial-lighting-collection|industrial-lighting,45090188984570|45090189017338|45090189050106|45090189082874|45090189115642|45090189148410|45090189181178,CRSFDUMMYSKU1|CRSFDUMMYSKU12PK|MBEX4055BMFPK|MBEX4055BMNPK|MBEX4055BMPPK|MBEX4055BMQPK|MBEX4055BMRPK
8154275905786,plastic-mailing-bags-postage-bag-strong-bag-5251,Plastic Mailing Bags Postage Bag Strong Bag ~ 5250,ACTIVE,LEDSone UK Ltd,recommended-products-seguno|new-arrivals|new-collection|catalog_others|capture-15-offer-if-you-order-more-than-50-quantity|uk-express-delivery|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|home-and-garden|packing-items|mail-bags|all_products|under-25|all-products-1|best-deals|luxury-lighting-collection|hot-picks|shop-lighting|modern-home-lights|radiant-illumination|shining-radiance|top-products|lights-parts|for-shopify-performance-tracking|home-improvement-products,45089828962554|45089829028090|45089829060858|45089829093626|45089829126394|45089829159162|45089829224698|45089829257466|45089829323002|45089829355770|45089829388538|45089829421306|45089829454074|45089829486842,MBEX1730WHCPK|MBEX1730WHEPK|MBEX1730WHFPK|MBEX1730WHNPK|MBEX1730WHPPK|MBEX1730WHQPK|MBEX1730WHRPK|MBEX1730PICPK|MBEX1730PIEPK|MBEX1730PIFPK|MBEX1730PINPK|MBEX1730PIPPK|MBEX1730PIQPK|MBEX1730PIRPK
8154486964474,mailing-bags-45x60-cm,Mixed Size Self-Seal Mailer Bags ~5251,ACTIVE,LEDSone UK Ltd,recommended-products-seguno|new-arrivals|new-collection|catalog_others|capture-15-offer-if-you-order-more-than-50-quantity|uk-express-delivery|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|home-and-garden|packing-items|mail-bags|all_products|all-products-1|best-deals|value-light|illuminate-your-space-the-ultimate-light-collection|shop-lighting|modern-home-lights|top-products|for-shopify-performance-tracking|ph-products|home-improvement-products,45090273263866|45090273296634|45090273329402|45090273362170|45090273394938|45090273427706|45090273460474,CRSFDUMMYSKU1|CRSFDUMMYSKU12PK|MBEX4560BMFPK|MBEX4560BMNPK|MBEX4560BMPPK|MBEX4560BMQPK|MBEX4560BMRPK
8154491617530,modern-plastic-mailing-bags-postage-bag-strong-bag-5253,Modern Plastic mailing bags Postage Bag strong bag ~ 5253,ACTIVE,LEDSone UK Ltd,home-and-garden|mail-bags|all-products-1|modern-radiant-lighting|for-shopify-performance-tracking|industrial-lighting,45090286862586|45090286895354|45090286928122|45090286960890|45090286993658|45090287026426|45090287059194|45090286633210|45090286665978|45090286698746|45090286731514|45090286764282|45090286797050|45090286829818,MBEX2030CBCPK|MBEX2030CBEPK|MBEX2030CBFPK|MBEX2030CBNPK|MBEX2030CBPPK|MBEX2030CBQPK|MBEX2030CBRPK|MBEX2030WHCPK|MBEX2030WHEPK|MBEX2030WHFPK|MBEX2030WHNPK|MBEX2030WHPPK|MBEX2030WHQPK|MBEX2030WHRPK
8154495549690,heavy-duty-collapsible-laundry-bag-with-handles-only-5252,Heavy-Duty Foldable Fabric Laundry Bag ~5252,ACTIVE,LEDSone UK Ltd,home-and-garden|bathroom-accessories|laundry-bags|all-products-1|for-shopify-performance-tracking,45090331689210|45090331656442,LBT3500BL|LBT3500GY
8154514161914,plastic-mailing-bags-postage-bag-strong-bag-5254,Polymailer Bags with Strong Adhesion 55cm*70cm ~5254,ACTIVE,LEDSone UK Ltd,recommended-products-seguno|new-arrivals|new-collection|sale|catalog_others|capture-15-offer-if-you-order-more-than-50-quantity|uk-express-delivery|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|home-and-garden|best-offers-products|packing-items|mail-bags|all_products|all-products-1|modern-shine-lighting|modern-radiant-lighting|modern-home-lights|top-products|for-shopify-performance-tracking|ph-products,45090530033914|45090530066682|45090530099450|45090530132218|45090530164986|45090530197754|45090530230522,CRSFDUMMYSKU1|CRSFDUMMYSKU12PK|MBEX5570BMFPK|MBEX5570BMNPK|MBEX5570BMPPK|MBEX5570BMQPK|MBEX5570BMRPK
8154523697402,home-slippers-men-women-non-slip-bathing-shower-sandals-5256,Home Slippers Men Women Non-Slip Bathing Shower Sandals~5256,ACTIVE,LEDSone UK Ltd,recommended-products-seguno|new-arrivals|new-collection|sale|catalog_others|capture-15-offer-if-you-order-more-than-50-quantity|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|home-and-garden|best-offers-products|bathroom-accessories|foot-wear|all_products|under-25|all-products-1|best-deals|glow-mode-on-1|luminous-deals|home-lighting-sale-uk|top-products|for-shopify-performance-tracking|premium-lighting|best-sellers|industrial-lighting|commercial-lighting-for-restaurants-uk,45090558345466|45090558378234|45090588393722|45090588426490|45090588623098|45090588655866|45090588852474|45090589016314|45090652815610,FWS33637MG+FWS33637PI+FWS33637LG|FWS33839MG+FWS33839PI+FWS33839LG|FWS33839BL+FWS33839LG+FWS33839MG|FWS33839PI+FWS33839BL+FWS33839MG|FWS34041PI+FWS34041PI+FWS34041BM|FWS34041PI+FWS34041PI+FWS34041BM|FWS34243BM3PK|FWS34445BM3PK|FWS33839LG+FWS33839PI+FWS33839BL
